work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size,salary_range
2021,Entry-level,Part-time,Data Analyst,10354,Spain,Hybrid,Spain,Medium,<25K
2021,Entry-level,Full-time,Applied Data Scientist,110037,United Kingdom,On-site,United Kingdom,Large,100K–150K
2022,Entry-level,Full-time,ML Engineer,21013,Portugal,Remote,Portugal,Large,<25K
2021,Entry-level,Full-time,Data Analyst,50000,United States,Remote,United States,Medium,25K-50K
2021,Senior-level,Full-time,Principal Data Engineer,200000,United States,Remote,United States,Medium,150K–200K
2021,Mid-level,Full-time,Big Data Engineer,60000,Spain,Hybrid,Romania,Medium,50K–100K
2021,Mid-level,Full-time,Data Engineer,200000,United States,Remote,United States,Large,150K–200K
2021,Entry-level,Full-time,Machine Learning Developer,100000,Iraq,Hybrid,Iraq,Small,50K–100K
2021,Mid-level,Full-time,Data Engineer,100000,United States,Remote,United States,Large,50K–100K
2021,Senior-level,Full-time,Machine Learning Engineer,82744,Belgium,Hybrid,Belgium,Medium,50K–100K
2020,Mid-level,Full-time,Data Engineer,59303,Germany,Remote,Germany,Small,50K–100K
2021,Mid-level,Full-time,Research Scientist,62649,France,Hybrid,France,Medium,50K–100K
2021,Mid-level,Full-time,Data Engineer,82528,United Kingdom,Remote,United Kingdom,Large,50K–100K
2021,Mid-level,Full-time,Data Architect,170000,United States,Remote,United States,Large,150K–200K
2021,Mid-level,Full-time,Data Architect,150000,United States,Remote,United States,Large,100K–150K
2021,Entry-level,Full-time,BI Data Analyst,55000,United States,Hybrid,United States,Small,50K–100K
2021,Executive-level,Full-time,Director of Data Science,250000,United States,On-site,United States,Large,200K+
2021,Entry-level,Full-time,Data Engineer,80000,United States,Remote,United States,Large,50K–100K
2020,Entry-level,Full-time,Big Data Engineer,70000,United States,Remote,United States,Large,50K–100K
2021,Executive-level,Full-time,Director of Data Science,130026,Germany,Hybrid,Germany,Medium,100K–150K
2021,Entry-level,Full-time,Data Science Consultant,63831,Germany,Hybrid,Germany,Large,50K–100K
2020,Senior-level,Full-time,Data Scientist,68428,Greece,Remote,United States,Large,50K–100K
2021,Executive-level,Full-time,Head of Data Science,85000,Russia,On-site,Russia,Medium,50K–100K
2021,Executive-level,Full-time,Head of Data,230000,Russia,Hybrid,Russia,Large,200K+
2021,Entry-level,Full-time,Machine Learning Engineer,125000,United States,Remote,United States,Small,100K–150K
2021,Senior-level,Full-time,Data Analytics Manager,120000,United States,Remote,United States,Medium,100K–150K
2020,Mid-level,Full-time,Research Scientist,450000,United States,On-site,United States,Medium,200K+
2020,Mid-level,Full-time,Data Analyst,46759,France,Hybrid,France,Large,25K-50K
2020,Mid-level,Full-time,Data Engineer,74130,Austria,Hybrid,Austria,Large,50K–100K
2021,Senior-level,Full-time,Data Science Engineer,127221,Canada,Hybrid,Canada,Large,100K–150K
2021,Senior-level,Full-time,Data Science Manager,144000,United States,Remote,United States,Large,100K–150K
2021,Entry-level,Full-time,Data Scientist,13400,Ukraine,Remote,Ukraine,Large,<25K
2021,Mid-level,Full-time,Data Scientist,75774,Canada,Remote,Canada,Large,50K–100K
2021,Mid-level,Full-time,Data Scientist,150000,United States,Remote,United States,Medium,100K–150K
2020,Mid-level,Full-time,Data Science Consultant,103000,United States,Remote,United States,Large,100K–150K
2021,Senior-level,Full-time,Data Engineer,153000,United States,Remote,United States,Large,150K–200K
2021,Mid-level,Full-time,Data Engineer,90000,United States,Remote,United States,Large,50K–100K
2021,Entry-level,Full-time,Data Analyst,90000,United States,Remote,United States,Small,50K–100K
2021,Entry-level,Full-time,Data Analyst,60000,United States,Remote,United States,Small,50K–100K
2021,Mid-level,Full-time,Data Scientist,50000,Nigeria,Remote,Nigeria,Large,25K-50K
2021,Entry-level,Part-time,AI Scientist,12000,Pakistan,Remote,United States,Medium,<25K
2021,Mid-level,Part-time,3D Computer Vision Researcher,5409,India,Hybrid,India,Medium,<25K
2021,Mid-level,Contract,ML Engineer,270000,United States,Remote,United States,Large,200K+
2021,Mid-level,Full-time,Applied Data Scientist,54238,United Kingdom,Hybrid,Canada,Large,50K–100K
2021,Mid-level,Full-time,Machine Learning Engineer,47282,Spain,Remote,Spain,Small,25K-50K
2021,Executive-level,Full-time,Director of Data Science,153667,Italy,Remote,Poland,Large,150K–200K
2021,Mid-level,Full-time,Data Engineer,28476,Poland,Remote,Poland,Large,25K-50K
2021,Mid-level,Full-time,Data Analytics Engineer,110000,United States,Remote,United States,Large,100K–150K
2021,Entry-level,Full-time,Research Scientist,82528,United Kingdom,Hybrid,United Kingdom,Large,50K–100K
2020,Entry-level,Full-time,Machine Learning Engineer,250000,United States,Hybrid,United States,Large,200K+
2021,Entry-level,Full-time,Data Analyst,59102,France,Hybrid,France,Medium,50K–100K
2021,Senior-level,Full-time,Data Analyst,80000,BG,Remote,United States,Small,50K–100K
2020,Entry-level,Full-time,Data Analyst,10000,Nigeria,Remote,Nigeria,Small,<25K
2020,Entry-level,Full-time,Machine Learning Engineer,138000,United States,Remote,United States,Small,100K–150K
2021,Mid-level,Full-time,Data Engineer,140000,United States,Remote,United States,Large,100K–150K
2021,Senior-level,Full-time,Data Analytics Engineer,79197,Germany,Remote,Germany,Large,50K–100K
2021,Senior-level,Full-time,Lead Data Analyst,170000,United States,Remote,United States,Large,150K–200K
2021,Entry-level,Full-time,Data Analyst,80000,United States,Remote,United States,Medium,50K–100K
2020,Mid-level,Full-time,Data Scientist,45760,Philippines,Remote,United States,Small,25K-50K
2021,Mid-level,Full-time,BI Data Analyst,100000,United States,Remote,United States,Medium,50K–100K
2021,Senior-level,Full-time,Data Scientist,53192,France,Hybrid,France,Large,50K–100K
2021,Executive-level,Full-time,Head of Data,235000,United States,Remote,United States,Large,200K+
2021,Executive-level,Full-time,BI Data Analyst,150000,India,Remote,United States,Large,100K–150K
2020,Executive-level,Full-time,Data Engineer,79833,Spain,Hybrid,Spain,Large,50K–100K
2021,Entry-level,Full-time,Machine Learning Scientist,225000,United States,Remote,United States,Large,200K+
2021,Entry-level,Full-time,Data Science Consultant,76833,Germany,Remote,Germany,Small,50K–100K
2020,Mid-level,Full-time,Machine Learning Infrastructure Engineer,50180,Portugal,On-site,Portugal,Medium,50K–100K
2021,Senior-level,Full-time,Marketing Data Analyst,88654,Greece,Remote,Denmark,Large,50K–100K
2021,Senior-level,Full-time,Lead Data Engineer,103160,United Kingdom,Remote,United Kingdom,Small,100K–150K
2021,Senior-level,Full-time,Data Engineer,113476,United Kingdom,Remote,United Kingdom,Medium,100K–150K
2021,Senior-level,Full-time,Machine Learning Engineer,94564,Germany,Hybrid,Germany,Large,50K–100K
2021,Entry-level,Full-time,Data Engineer,30428,India,Remote,India,Large,25K-50K
2021,Senior-level,Full-time,Data Engineer,150000,United States,Remote,United States,Medium,100K–150K
2021,Senior-level,Full-time,Data Engineer,115000,United States,Remote,United States,Small,100K–150K
2021,Mid-level,Full-time,Research Scientist,187442,Canada,Remote,Canada,Large,150K–200K
2021,Mid-level,Full-time,Data Analyst,51519,United Kingdom,Hybrid,United Kingdom,Large,50K–100K
2020,Mid-level,Full-time,Data Engineer,106000,United States,Remote,United States,Large,100K–150K
2020,Mid-level,Full-time,Data Engineer,112872,United Kingdom,Hybrid,United Kingdom,Large,100K–150K
2021,Mid-level,Full-time,BI Data Analyst,36259,Hungary,Hybrid,United States,Large,25K-50K
2021,Senior-level,Full-time,Data Engineer,150000,United States,Remote,United States,Large,100K–150K
2020,Entry-level,Part-time,ML Engineer,15966,Germany,Remote,Germany,Small,<25K
2021,Mid-level,Full-time,Computer Vision Software Engineer,95746,Germany,Remote,United States,Small,50K–100K
2021,Entry-level,Full-time,Computer Vision Software Engineer,70000,United States,Remote,United States,Medium,50K–100K
2020,Mid-level,Full-time,Data Scientist,76958,United Kingdom,Remote,United Kingdom,Small,50K–100K
2021,Mid-level,Full-time,Cloud Data Engineer,89294,Singapore,Hybrid,Singapore,Large,50K–100K
2021,Entry-level,Full-time,Data Scientist,29751,India,Hybrid,India,Large,25K-50K
2021,Senior-level,Full-time,Lead Data Engineer,276000,United States,On-site,United States,Large,200K+
2020,Senior-level,Full-time,Data Engineer,188000,United States,Remote,United States,Large,150K–200K
2021,Senior-level,Full-time,Cloud Data Engineer,160000,Brazil,Remote,United States,Small,150K–200K
2020,Mid-level,Full-time,Data Scientist,105000,United States,Remote,United States,Large,100K–150K
2021,Senior-level,Full-time,Data Engineer,174000,United States,Remote,United States,Large,150K–200K
2021,Mid-level,Full-time,Data Analyst,93000,United States,Remote,United States,Large,50K–100K
2021,Entry-level,Full-time,Data Scientist,28399,India,Remote,India,Medium,25K-50K
2021,Senior-level,Full-time,Research Scientist,60757,Portugal,Hybrid,Portugal,Large,50K–100K
2021,Entry-level,Full-time,Data Scientist,90000,United States,Remote,United States,Small,50K–100K
2020,Mid-level,Full-time,Data Engineer,70139,France,Hybrid,France,Large,50K–100K
2020,Entry-level,Full-time,Data Analyst,6072,India,On-site,India,Small,<25K
2020,Senior-level,Full-time,Data Engineer,33511,Mexico,On-site,Mexico,Small,25K-50K
2021,Senior-level,Full-time,Principal Data Analyst,170000,United States,Remote,United States,Medium,150K–200K
2021,Senior-level,Full-time,Data Engineer,96282,United Kingdom,Hybrid,United Kingdom,Large,50K–100K
2021,Mid-level,Full-time,Data Engineer,12103,Turkey,On-site,Turkey,Medium,<25K
2021,Entry-level,Full-time,Data Scientist,36643,France,Hybrid,France,Large,25K-50K
2021,Mid-level,Full-time,Data Engineer,72212,United Kingdom,Hybrid,United Kingdom,Large,50K–100K
2020,Entry-level,Full-time,Data Analyst,91000,United States,Remote,United States,Large,50K–100K
2021,Senior-level,Full-time,Big Data Architect,99703,Canada,Hybrid,Canada,Medium,50K–100K
2021,Senior-level,Full-time,Data Scientist,165000,United States,Remote,United States,Large,150K–200K
2021,Mid-level,Full-time,Data Analyst,80000,United States,Remote,United States,Large,50K–100K
2021,Senior-level,Full-time,Data Scientist,103691,Canada,Remote,Canada,Large,100K–150K
2021,Entry-level,Full-time,Data Engineer,21637,India,Hybrid,India,Medium,<25K
2020,Entry-level,Full-time,Research Scientist,42000,Netherlands,Hybrid,Netherlands,Large,25K-50K
2020,Mid-level,Full-time,Lead Data Scientist,115000,United Arab Emirates,On-site,United Arab Emirates,Large,100K–150K
2021,Mid-level,Full-time,Research Scientist,63810,Canada,Remote,Canada,Medium,50K–100K
2020,Senior-level,Full-time,Machine Learning Scientist,260000,Japan,On-site,Japan,Small,200K+
2021,Mid-level,Full-time,Head of Data Science,110000,United States,On-site,United States,Small,100K–150K
2021,Mid-level,Full-time,Data Architect,180000,United States,Remote,United States,Large,150K–200K
2021,Senior-level,Full-time,Data Analyst,200000,United States,Remote,United States,Large,150K–200K
2020,Senior-level,Full-time,Big Data Engineer,109024,United Kingdom,Hybrid,United Kingdom,Medium,100K–150K
2021,Senior-level,Full-time,Data Engineer,200000,United States,Remote,United States,Large,150K–200K
2021,Senior-level,Full-time,ML Engineer,256000,United States,Remote,United States,Small,200K+
2021,Mid-level,Full-time,Data Engineer,110000,United States,Remote,United States,Large,100K–150K
2020,Mid-level,Full-time,Data Scientist,79833,Germany,On-site,Germany,Large,50K–100K
2021,Entry-level,Full-time,Data Engineer,72500,United States,Remote,United States,Large,50K–100K
2021,Senior-level,Full-time,Machine Learning Engineer,185000,United States,Hybrid,United States,Large,150K–200K
2021,Mid-level,Part-time,Data Engineer,69741,Netherlands,Remote,Netherlands,Large,50K–100K
2021,Entry-level,Full-time,Research Scientist,100000,JE,On-site,China,Large,50K–100K
2021,Mid-level,Full-time,Data Engineer,112000,United States,Remote,United States,Large,100K–150K
2020,Senior-level,Full-time,Machine Learning Engineer,150000,United States,Hybrid,United States,Large,100K–150K
2021,Senior-level,Full-time,Data Scientist,20171,Turkey,Hybrid,Turkey,Large,<25K
2021,Senior-level,Full-time,AI Scientist,55000,Spain,Remote,Spain,Large,50K–100K
2021,Entry-level,Full-time,Data Scientist,58000,United States,Hybrid,United States,Large,50K–100K
2021,Entry-level,Full-time,Data Scientist,100000,United States,Remote,United States,Medium,50K–100K
2021,Senior-level,Full-time,Data Scientist,77684,France,Hybrid,France,Medium,50K–100K
2021,Entry-level,Full-time,Machine Learning Engineer,85000,Netherlands,Remote,Germany,Small,50K–100K
2021,Entry-level,Full-time,Data Science Consultant,76833,Germany,On-site,Germany,Large,50K–100K
2021,Senior-level,Contract,Staff Data Scientist,105000,United States,Remote,United States,Medium,100K–150K
2020,Entry-level,Full-time,Data Analyst,72000,United States,Remote,United States,Large,50K–100K
2021,Entry-level,Full-time,Data Engineer,65013,Germany,Hybrid,Germany,Medium,50K–100K
2021,Mid-level,Full-time,Data Engineer,28016,Turkey,Remote,Turkey,Medium,25K-50K
2021,Mid-level,Full-time,Data Engineer,111775,United States,On-site,United States,Medium,100K–150K
2021,Mid-level,Full-time,Data Engineer,93150,United States,On-site,United States,Medium,50K–100K
2021,Senior-level,Full-time,Lead Data Engineer,160000,Puerto Rico,Hybrid,United States,Small,150K–200K
2021,Mid-level,Full-time,Data Scientist,25532,RS,Remote,Germany,Small,25K-50K
2021,Senior-level,Full-time,Machine Learning Engineer,66265,India,On-site,India,Large,50K–100K
2021,Mid-level,Full-time,Data Scientist,16904,India,Remote,India,Small,<25K
2021,Senior-level,Full-time,Data Analyst,63831,Germany,Hybrid,Germany,Large,50K–100K
2020,Senior-level,Full-time,Lead Data Scientist,190000,United States,Remote,United States,Small,150K–200K
2021,Executive-level,Full-time,Director of Data Science,141846,Germany,On-site,Germany,Large,100K–150K
